Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
unrolled_elementwise_kernel,0.15,5.89,0.17,6.14,100,0,96.59
unrolled_elementwise_kernel,0.39,5.75,0.24,6.22,100,0,95.50
unrolled_elementwise_kernel,0.40,5.85,0.24,6.19,100,0,95.27
unrolled_elementwise_kernel,0.20,5.77,0.18,6.24,100,0,95.10
unrolled_elementwise_kernel,0.41,6.02,0.25,5.73,100,0,94.46
unrolled_elementwise_kernel,0.41,6.06,0.25,6.24,100,0,95.38
unrolled_elementwise_kernel,0.40,5.88,0.25,6.28,100,0,95.30
unrolled_elementwise_kernel,0.41,6.00,0.25,6.36,100,0,95.52
unrolled_elementwise_kernel,0.16,6.12,0.17,5.88,100,0,96.37
unrolled_elementwise_kernel,0.41,6.03,0.25,6.23,100,0,95.75
unrolled_elementwise_kernel,0.41,6.04,0.25,6.21,100,0,95.47
unrolled_elementwise_kernel,0.20,5.86,0.18,6.20,100,0,95.17
unrolled_elementwise_kernel,0.41,5.99,0.25,6.15,100,0,94.18
unrolled_elementwise_kernel,0.40,5.91,0.25,6.22,100,0,94.38
unrolled_elementwise_kernel,0.40,5.97,0.25,6.63,100,0,96.13
unrolled_elementwise_kernel,0.40,5.91,0.25,6.12,100,0,94.18
unrolled_elementwise_kernel,0.16,6.10,0.17,6.39,100,0,95.47
unrolled_elementwise_kernel,0.40,5.92,0.25,6.03,100,0,94.38
unrolled_elementwise_kernel,0.41,5.98,0.25,6.05,100,0,95.77
unrolled_elementwise_kernel,0.20,5.89,0.18,6.23,100,0,93.97
unrolled_elementwise_kernel,0.40,5.86,0.24,6.30,100,0,92.93
unrolled_elementwise_kernel,0.39,5.84,0.24,6.65,100,0,93.79
unrolled_elementwise_kernel,0.40,5.82,0.24,6.56,100,0,93.03
unrolled_elementwise_kernel,0.40,5.86,0.24,6.22,100,0,92.31
unrolled_elementwise_kernel,0.15,5.86,0.16,6.03,100,0,95.52
unrolled_elementwise_kernel,0.40,5.89,0.25,6.30,100,0,93.53
unrolled_elementwise_kernel,0.38,5.71,0.36,6.25,100,0,93.46
unrolled_elementwise_kernel,0.21,6.12,0.18,6.16,100,0,96.44
unrolled_elementwise_kernel,0.40,6.04,0.24,6.35,100,0,95.38
vectorized_elementwise_kernel,24.45,96.17,96.17,64.73,100,0,100.13
vectorized_elementwise_kernel,24.40,96.00,96.00,64.91,100,0,100.60
vectorized_elementwise_kernel,24.43,96.12,96.12,65.28,100,0,99.93
vectorized_elementwise_kernel,24.55,96.59,96.59,62.74,100,0,99.97
vectorized_elementwise_kernel,24.46,96.19,96.19,62.73,100,0,99.83
vectorized_elementwise_kernel,24.47,96.26,96.26,65.24,100,0,100.14
vectorized_elementwise_kernel,24.42,96.10,96.10,62.30,100,0,100.51
vectorized_elementwise_kernel,24.44,96.18,96.18,60.93,100,0,100.37
vectorized_elementwise_kernel,0.04,9.29,0.20,6.71,100,47.06,97.44
vectorized_elementwise_kernel,0.03,8.86,0.19,5.50,100,47.06,97.30
vectorized_elementwise_kernel,0.03,9.20,0.08,6.88,100,0,98.94
vectorized_elementwise_kernel,0.03,8.07,0.16,5.41,100,50,97.77
vectorized_elementwise_kernel,0.04,9.26,0.20,6.01,100,72.73,96.51
index_elementwise_kernel,82.92,14.01,6.96,69.32,75,72.96,99.39
elementwise_kernel,63.04,29.46,29.46,91.56,100,50.42,52.29
indexSelectLargeIndex,51.45,14.00,14.00,48.44,100,35.92,53.29
vectorized_elementwise_kernel,21.44,86.73,86.73,81.68,100,0,35.90
fused_dropout_kernel_vec,55.47,49.26,49.26,47.63,50,0,61.71
cuApplyLayerNorm,34.63,26.68,26.68,50.37,62.50,68.22,50.06
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,84.08,63.57,34.36,15.29,18.75,0,57.24
elementwise_kernel,68.49,22.87,21.89,90.36,100,46.42,53.44
elementwise_kernel,42.17,18.97,15.43,87.14,100,22.11,56.01
elementwise_kernel,43.81,19.60,16.03,80.82,100,22.06,55.35
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.29,51.14,45.71,17.51,18.75,0,93.15
scaled_upper_triang_masked_softmax_warp_forward,41.95,31.02,31.02,28.39,31.25,1.16,69.42
fused_dropout_kernel_vec,55.55,54.53,54.53,47.45,50,0,62.56
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.57,67.94,67.94,13.84,18.75,0,37.64
elementwise_kernel,50.02,18.33,14.35,80.61,100,22.31,56.52
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.85,63.65,18.30,17.45,18.75,0,84.42
elementwise_kernel,73.14,33.86,33.86,90.44,100,44.88,54.58
fused_dropout_kernel_vec,55.43,48.66,48.66,46.93,50,0,63.66
vectorized_elementwise_kernel,21.50,86.09,86.09,80.44,100,0,37.75
cuApplyLayerNorm,33.69,26.12,26.12,49.91,62.50,68.27,49.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.98,57.99,35.34,15.64,18.75,0,63.71
elementwise_kernel,71.24,26.42,26.42,89.55,100,46.09,52.24
vectorized_elementwise_kernel,20.44,50.42,50.42,52.32,100,0,52.18
vectorized_elementwise_kernel,21.03,51.90,51.90,51.38,100,0,52.01
vectorized_elementwise_kernel,20.93,52.31,52.31,51.33,100,0,52.47
vectorized_elementwise_kernel,21.06,77.42,77.42,79.46,100,0,37.43
vectorized_elementwise_kernel,26.19,52.62,52.62,52.83,100,0,53.29
vectorized_elementwise_kernel,21.23,78.01,78.01,81.02,100,0,36.56
vectorized_elementwise_kernel,63.79,44.03,44.03,83.58,100,0,52.34
vectorized_elementwise_kernel,26.09,52.45,52.45,52.55,100,0,52.54
vectorized_elementwise_kernel,21.19,78.02,78.02,80.61,100,0,36.00
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.77,66.15,35.30,17.42,18.75,0,63.44
elementwise_kernel,73.61,34.26,34.26,91.12,100,44.91,53.21
fused_dropout_kernel_vec,55.33,48.70,48.70,47.57,50,0,61.72
vectorized_elementwise_kernel,21.62,86.85,86.85,81.44,100,0,35.87
cuApplyLayerNorm,34.32,26.36,26.36,50.54,62.50,68.18,48.54
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.88,52.84,30.27,15.24,18.75,0,57.56
elementwise_kernel,68.29,23.09,21.22,88.36,100,46.46,53.12
elementwise_kernel,43.61,19.57,15.95,84.36,100,22.02,55.69
elementwise_kernel,43.54,20.05,15.95,83.74,100,22.03,56.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.13,52.25,46.70,17.77,18.75,0,91.36
scaled_upper_triang_masked_softmax_warp_forward,41.40,30.63,30.63,27.99,31.25,1.16,69.23
fused_dropout_kernel_vec,55.07,54.26,54.26,47.35,50,0,62.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.08,65.40,65.40,13.13,18.75,0,37.76
elementwise_kernel,51.19,18.56,14.67,81.74,100,22.45,55.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.84,63.63,18.02,17.46,18.75,0,84.48
kernel3,70.22,55.51,55.51,45.94,50,14.36,50.14
cuApplyLayerNorm,34.92,26.87,26.87,49.56,62.50,68.26,49.84
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,68.96,43.47,28.17,15.65,18.75,0,63.53
kernel4,74.31,40.36,40.36,86.94,100,28.39,52.92
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.79,66.16,35.40,17.42,18.75,0,69.07
kernel3,70.27,55.54,55.54,45.86,50,14.04,48.03
cuApplyLayerNorm,35.29,27.05,27.05,51.46,62.50,68.31,48.78
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.73,52.72,30.09,15.24,18.75,0,57.25
elementwise_kernel,69.42,23.09,21.30,88.34,100,46.44,53.47
elementwise_kernel,43.92,19.86,16.07,84.47,100,21.95,55.92
elementwise_kernel,40.96,18.09,15.01,81.20,100,21.86,54.69
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.94,52.98,46.89,18.62,18.75,0,92.97
scaled_upper_triang_masked_softmax_warp_forward,42.07,31.14,31.14,28.36,31.25,1.16,69.90
fused_dropout_kernel_vec,55.27,54.60,54.60,47.54,50,0,62.61
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.14,66.78,66.78,13.82,18.75,0,37.66
elementwise_kernel,49.92,17.82,14.33,81.73,100,22.32,54.79
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.94,63.71,18.46,17.48,18.75,0,84.18
kernel3,69.65,54.72,54.72,45.93,50,13.75,50.27
cuApplyLayerNorm,35.71,27.43,27.43,51.57,62.50,68.26,49.62
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,69.07,43.55,27.80,15.63,18.75,0,65.21
kernel4,74.75,40.62,40.62,86.89,100,28.38,53.02
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.73,66.11,34.75,17.44,18.75,0,65.81
kernel3,69.98,54.85,54.85,46.05,50,13.83,48.08
cuApplyLayerNorm,33.99,26.05,26.05,48.78,62.50,68.28,49.21
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.93,63.46,34.48,15.25,18.75,0,57.15
elementwise_kernel,68.82,22.95,21.32,88.64,100,46.42,53.72
elementwise_kernel,43.92,20.08,16.07,82.60,100,21.99,56.20
elementwise_kernel,42.92,20.06,15.72,84.85,100,21.92,57.33
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.05,52.67,47.34,17.79,18.75,0,92.31
scaled_upper_triang_masked_softmax_warp_forward,42.07,31.23,31.23,28.33,31.25,1.16,69.27
fused_dropout_kernel_vec,55.14,54.85,54.85,47.47,50,0,62.33
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.83,64.94,64.94,13.90,18.75,0,37.25
elementwise_kernel,51.62,18.69,14.80,81.35,100,22.37,54.72
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.84,63.62,18.30,17.44,18.75,0,84.21
kernel3,69.49,54.87,54.87,45.97,50,13.96,49.86
cuApplyLayerNorm,34.22,26.38,26.38,50.38,62.50,68.42,49.11
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.14,58.09,35.34,15.65,18.75,0,64.10
kernel4,74.89,40.63,40.63,86.77,100,28.25,52.95
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.65,66.05,34.28,17.42,18.75,0,62.52
kernel3,69.81,55.24,55.24,46.11,50,14.20,48.14
cuApplyLayerNorm,35.41,27.29,27.29,50.08,62.50,68.16,50.13
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.66,63.25,34.12,15.24,18.75,0,57.78
elementwise_kernel,67.38,22.42,21.43,89.06,100,46.40,52.66
elementwise_kernel,44.21,19.65,16.19,81.94,100,21.93,54.53
elementwise_kernel,44.19,20.60,16.19,83.63,100,21.97,56.69
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.09,53.86,47.87,17.71,18.75,0,91.52
scaled_upper_triang_masked_softmax_warp_forward,42.13,31.11,31.11,28.27,31.25,1.16,69.72
fused_dropout_kernel_vec,54.92,54.09,54.09,47.44,50,0,62.55
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.31,65.60,65.60,13.94,18.75,0,37.33
elementwise_kernel,50.88,18.88,14.58,82.16,100,22.41,55.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.74,63.56,17.94,17.47,18.75,0,84.48
kernel3,69.89,54.94,54.94,45.55,50,13.60,49.60
cuApplyLayerNorm,33.98,26.34,26.34,50.07,62.50,68.16,48.53
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.27,58.17,35.30,15.64,18.75,0,66.09
kernel4,74.19,40.00,40.00,86.61,100,28.37,52.95
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.64,66.04,34.35,17.42,18.75,0,72.86
kernel3,70.26,55.57,55.57,46.17,50,13.65,47.95
cuApplyLayerNorm,33.59,25.83,25.83,49.55,62.50,68.19,49.79
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.66,52.67,30.30,15.25,18.75,0,57.69
elementwise_kernel,69.84,23.16,21.52,87.85,100,46.39,53.22
elementwise_kernel,42.99,19.15,15.74,83.87,100,22.02,54.00
elementwise_kernel,44.05,20.74,16.12,81.70,100,21.90,59.16
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.45,52.46,46.58,18.33,18.75,0,92.68
scaled_upper_triang_masked_softmax_warp_forward,41.78,30.91,30.91,28.22,31.25,1.16,69.49
fused_dropout_kernel_vec,55.22,54.26,54.26,47.61,50,0,62.27
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.99,66.97,66.97,13.50,18.75,0,36.87
elementwise_kernel,50.53,18.32,14.51,81.90,100,22.35,54.74
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.98,63.76,18.16,17.45,18.75,0,84.48
kernel3,69.65,54.70,54.70,46.03,50,13.67,49.49
cuApplyLayerNorm,35.37,27.31,27.31,49.77,62.50,68.37,48.91
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.03,58.03,35.21,15.64,18.75,0,66.17
kernel4,74.35,39.43,39.43,87.02,100,28.33,53.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.67,66.07,34.89,17.41,18.75,0,64.21
kernel3,69.94,55.09,55.09,46.72,50,13.86,48.00
cuApplyLayerNorm,34.31,26.34,26.34,49.13,62.50,68.36,48.24
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.88,52.83,30.07,15.25,18.75,0,58.48
elementwise_kernel,69.37,23.25,21.58,88.40,100,46.47,53.44
elementwise_kernel,44.08,19.82,16.14,92.67,100,21.96,56.49
elementwise_kernel,43.42,19.44,15.88,81.88,100,22.00,55.12
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.71,51.97,46.91,17.80,18.75,0,92.81
scaled_upper_triang_masked_softmax_warp_forward,41.96,31.00,31.00,27.93,31.25,1.16,70.09
fused_dropout_kernel_vec,55.18,54.37,54.37,47.34,50,0,62.47
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.43,65.85,65.85,13.61,18.75,0,37.55
elementwise_kernel,50.86,18.37,14.60,80.93,100,22.35,54.22
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.05,63.81,18.13,17.46,18.75,0,84.51
kernel3,69.84,54.78,54.78,45.91,50,14.01,49.59
cuApplyLayerNorm,34.19,26.33,26.33,48.79,62.50,68.22,49.35
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.03,58.03,35.17,15.63,18.75,0,64.73
kernel4,74.75,40.77,40.77,87.29,100,28.39,53.31
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.68,66.07,35.37,17.49,18.75,0,74.27
kernel3,70.50,55.33,55.33,46.60,50,13.86,48.22
cuApplyLayerNorm,35.67,27.41,27.41,49.90,62.50,68.24,49.31
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.64,52.65,30.13,15.24,18.75,0,57.32
elementwise_kernel,68.91,23.28,21.83,86.58,100,46.37,53.40
elementwise_kernel,43.60,20.40,15.94,87.02,100,21.99,57.61
elementwise_kernel,43.41,19.91,15.90,82.43,100,22.00,57.16
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.52,52.81,46.80,17.21,18.75,0,92.79
scaled_upper_triang_masked_softmax_warp_forward,41.49,30.58,30.58,28.16,31.25,1.16,69.73
fused_dropout_kernel_vec,54.91,54.27,54.27,47.34,50,0,62.32
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.66,66.38,66.38,13.89,18.75,0,38.04
elementwise_kernel,51.00,18.49,14.60,81.87,100,22.43,54.59
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.09,63.86,18.29,17.40,18.75,0,84.23
kernel3,70.37,55.34,55.34,46.23,50,13.95,49.91
cuApplyLayerNorm,34.62,26.55,26.55,48.12,62.50,68.37,49.51
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.82,57.89,35.02,15.70,18.75,0,65.01
kernel4,73.72,40.19,40.19,90.10,100,28.28,52.93
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.66,66.06,34.83,17.42,18.75,0,75.38
kernel3,70.45,55.53,55.53,45.26,50,13.72,48.42
cuApplyLayerNorm,34.13,26.29,26.29,49.84,62.50,68.29,49.12
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.74,63.32,34.46,15.24,18.75,0,57.44
elementwise_kernel,69.25,23.13,21.69,87.26,100,46.43,53.44
elementwise_kernel,43.52,19.81,15.94,82.69,100,22.04,56.34
elementwise_kernel,43.20,20.84,15.82,81.38,100,21.88,59.36
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,31.47,50.24,45.10,17.77,18.75,0,92.34
scaled_upper_triang_masked_softmax_warp_forward,41.99,31.15,31.15,28.40,31.25,1.16,69.15
fused_dropout_kernel_vec,55.49,54.42,54.42,47.98,50,0,62.53
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.50,67.90,67.90,13.98,18.75,0,37.10
elementwise_kernel,51.04,18.92,14.63,81.63,100,22.32,55.42
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.80,63.59,18.25,17.48,18.75,0,84.15
kernel3,69.79,54.65,54.65,46.74,50,14.07,49.71
cuApplyLayerNorm,33.90,26.13,26.13,50.33,62.50,68.39,48.51
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.33,58.21,35.39,15.65,18.75,0,65.56
kernel4,73.36,39.67,39.67,87.67,100,28.26,53.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.63,66.04,34.84,17.38,18.75,0,71.49
kernel3,69.45,54.63,54.63,45.90,50,13.78,48.19
cuApplyLayerNorm,33.78,26.13,26.13,48.61,62.50,68.29,49.97
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.82,52.79,29.96,15.26,18.75,0,56.90
elementwise_kernel,69.17,23.32,21.50,87.80,100,46.44,53.69
elementwise_kernel,41.72,19.55,15.18,77.18,100,22.04,57.22
elementwise_kernel,43.77,19.81,16.02,83.98,100,22.04,55.74
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.89,52.83,46.98,17.75,18.75,0,91.46
scaled_upper_triang_masked_softmax_warp_forward,41.83,31.03,31.03,28.21,31.25,1.16,70.44
fused_dropout_kernel_vec,55.40,54.85,54.85,47.99,50,0,62.43
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.86,66.69,66.69,14.01,18.75,0,36.46
elementwise_kernel,51.46,18.65,14.64,82.07,100,22.48,54.47
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.65,63.49,18.15,17.48,18.75,0,84.17
kernel3,69.72,55.02,55.02,46.62,50,13.82,49.30
cuApplyLayerNorm,36.41,27.76,27.76,51.12,62.50,68.37,49.25
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.04,58.03,35.25,15.59,18.75,0,66.20
kernel4,74.20,40.18,40.18,84.48,100,28.27,53.32
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.41,65.86,34.78,17.43,18.75,0,66.71
kernel3,69.64,54.66,54.66,46.23,50,14.22,47.66
cuApplyLayerNorm,33.50,25.85,25.85,49.71,62.50,68.27,49.59
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.70,52.70,30.09,15.24,18.75,0,57.61
elementwise_kernel,69.20,23.19,21.39,87.32,100,46.41,54.13
elementwise_kernel,40.89,18.57,15.00,76.43,100,21.83,55.65
elementwise_kernel,43.26,20.10,15.83,81.87,100,21.97,59.62
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.52,52.16,46.57,17.74,18.75,0,92.06
scaled_upper_triang_masked_softmax_warp_forward,42.32,31.34,31.34,28.31,31.25,1.16,69.66
fused_dropout_kernel_vec,55.47,54.33,54.33,47.57,50,0,62.70
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.33,67.43,67.43,13.28,18.75,0,37.11
elementwise_kernel,50.63,18.50,14.51,82.31,100,22.34,55.12
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.06,63.81,18.13,17.47,18.75,0,84.51
kernel3,69.35,54.64,54.64,46.01,50,13.78,49.84
cuApplyLayerNorm,34.58,26.47,26.47,50.36,62.50,68.31,49.27
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.06,58.04,35.24,15.64,18.75,0,65.48
kernel4,74.73,40.42,40.42,85.48,100,28.34,53.44
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.68,66.07,35.04,17.41,18.75,0,67.64
kernel3,70.26,54.96,54.96,46.48,50,13.69,48.15
cuApplyLayerNorm,35.94,27.66,27.66,49.92,62.50,68.31,49.20
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.74,63.32,34.18,15.25,18.75,0,56.81
elementwise_kernel,69.36,23.04,21.56,92.73,100,46.45,53.61
elementwise_kernel,41.60,18.57,15.23,85.89,100,21.97,56.31
elementwise_kernel,44.12,20.08,16.16,82.46,100,22.03,55.72
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.70,52.42,46.24,18.02,18.75,0,91.76
