Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
unrolled_elementwise_kernel,0.01,8.02,0.16,7.11,100,0,98.62
vectorized_elementwise_kernel,0.01,9.15,0.05,6.61,100,0,101.02
softmax_warp_backward,0.01,9.91,0.05,6.19,100,16.67,100.59
unrolled_elementwise_kernel,0.01,8.20,0.18,6.44,100,16.67,98.37
vectorized_elementwise_kernel,0.43,11.42,0.03,6.24,100,0,101.71
_scatter_gather_elementwise_kernel,0.02,5.49,0.20,6.16,100,0,97.75
vectorized_elementwise_kernel,0.54,9.33,1.11,6.97,100,33.33,89.33
Kernel,6.29,9.33,5.16,5.80,25,0,67.30
Kernel,10.41,14.16,2.91,6.29,25,0,86.03
vectorized_elementwise_kernel,6.24,14.77,14.77,39.05,100,0,49.48
unrolled_elementwise_kernel,11.59,10.13,7.81,25.07,100,40,59.76
rmsnorm_bwd_tuned_kernel,6.65,47.31,8.69,18.21,31.25,25.42,84.30
rmsnorm_bwd_finalize_tuned_kernel,6.74,23.54,23.54,53.56,100,0,15.52
vectorized_elementwise_kernel,6.24,14.78,14.78,38.80,100,33.33,48.99
unrolled_elementwise_kernel,0.09,5.43,0.21,6.20,100,40,93.48
vectorized_elementwise_kernel,6.64,14.30,11.82,39.64,100,0,57.15
Kernel,12.91,27.77,11.19,5.85,6.25,0,59.91
splitKreduce_kernel,13.96,16.39,13.91,41.52,100,0,38.10
Kernel,13.47,28.62,4.81,6.25,6.25,0,85.28
flash_bwd_dot_do_o_kernel,0.78,6.85,2.37,11.89,62.50,47.69,79.85
flash_bwd_dq_dk_dv_loop_seqk_parallel_kernel,1.52,2.38,1.26,12.38,12.50,1.66,67.99
flash_bwd_convert_dq_kernel,0.91,6.32,2.47,12.76,62.50,0.97,71.19
reduce_kernel,1.74,5.72,1.47,6.15,56.25,29.18,79.04
reduce_kernel,1.68,5.50,1.42,6.35,56.25,26.37,79.43
fused_rope_backward,6.48,5.14,0.89,10.85,100,81.58,83.30
fused_rope_backward,8.24,6.10,1.72,11.78,100,71.43,75.74
rmsnorm_bwd_general_kernel,1.53,7.14,0.88,6.10,100,18.24,89.04
rmsnorm_bwd_finalize_general_kernel,0.06,6.48,0.22,6.05,100,0,97.63
unrolled_elementwise_kernel,0.01,9.59,0.27,6.63,100,40,97.28
rmsnorm_bwd_general_kernel,5.84,8.39,3.14,11.52,100,20.86,74.43
rmsnorm_bwd_finalize_general_kernel,0.07,3.15,0.37,6.42,100,0,90.83
unrolled_elementwise_kernel,0.01,9.60,0.27,6.49,100,40,98.03
CatArrayBatchedCopy,18.69,8.13,2.09,70.07,100,22.65,79.31
Kernel,17.39,29.27,11.10,6.14,25,0,65.65
Kernel,15.43,28.20,4.42,8.87,18.75,0,86.96
rmsnorm_bwd_tuned_kernel,6.67,47.13,8.71,19.46,31.25,26.75,85.92
rmsnorm_bwd_finalize_tuned_kernel,6.78,23.63,23.63,50.21,100,0,15.90
vectorized_elementwise_kernel,6.15,14.63,14.63,38.50,100,33.33,49.03
unrolled_elementwise_kernel,0.09,5.29,0.21,6.27,100,40,95.62
vectorized_elementwise_kernel,6.50,14.46,11.60,41.86,100,0,59.07
vectorized_elementwise_kernel,0.83,11.33,0.03,6.15,100,0,97.88
elementwise_kernel,22.43,13.33,5.64,44.05,100,14.66,70.42
elementwise_kernel,23.06,9.94,0.76,43.81,100,36.12,94.76
reduce_kernel,1.21,3.63,2.75,24.64,100,0.72,51.83
indexSelectLargeIndex,25.63,7.88,3.66,45.52,100,32.38,66.33
vectorized_elementwise_kernel,4.99,12.76,0.03,38.76,100,0,99.16
indexSelectLargeIndex,25.12,8.08,3.53,46.24,100,32.30,69.10
kernel,1.43,7.81,2.35,6.15,18.75,37.65,72.91
Kernel,2.70,7.18,2.20,6.31,25,0,84.76
splitKreduce_kernel,0.12,7.97,0.15,10.24,100,0,98.02
Kernel,5.46,10.65,4.53,6.09,25,0,78.75
splitKreduce_kernel,1.29,8.63,4.56,22.61,100,0,58.57
kernel,1.36,7.59,2.23,6.21,18.75,37.65,74.39
kernel,1.44,7.91,2.36,5.85,18.75,37.65,74.22
Kernel,2.78,7.41,2.38,6.31,25,0,81.68
splitKreduce_kernel,0.13,7.47,0.35,17.76,100,0,95.95
Kernel,2.63,7.14,2.37,6.13,25,0,82.77
splitKreduce_kernel,0.16,7.51,0.59,20.25,100,0,92.48
Kernel,5.36,9.29,3.52,5.92,25,0,80.47
splitKreduce_kernel,0.83,8.35,2.86,19.54,100,0,68.97
Kernel,2.66,7.17,2.30,6.15,25,0,82.77
splitKreduce_kernel,0.13,7.50,0.39,16.84,100,0,94.34
kernel,1.40,7.74,2.31,6.36,18.75,37.65,74.41
kernel,1.45,7.96,2.38,6.17,18.75,37.65,73.11
Kernel,2.64,7.45,2.57,5.84,25,0,81.57
splitKreduce_kernel,0.30,7.70,0.99,19.25,100,0,88.27
Kernel,6.78,6.30,0.17,6.17,25,57.26,93.70
Kernel,9.61,10.31,0.13,9.68,50,0.46,100.47
Kernel,10.16,17.37,2.25,10.04,50,3.65,87.32
Kernel,6.71,6.36,0.17,6.25,25,57.25,98.19
Kernel,6.70,6.31,0.17,6.07,25,57.21,97.34
Kernel,9.57,10.45,0.25,9.28,50,1.27,97.33
Kernel,9.54,10.57,0.39,8.47,50,1.87,96.50
Kernel,10.73,17.28,1.44,9.28,50,3.36,88.79
Kernel,9.59,10.52,0.27,8.40,50,1.39,97.41
Kernel,6.82,6.44,0.17,6.48,25,57.14,97.57
Kernel,6.75,6.42,0.17,5.85,25,57.16,97.74
Kernel,9.57,10.88,0.61,9.14,50,2.42,95.85
vectorized_elementwise_kernel,0.38,9.45,0.79,6.85,100,0.10,91.44
elementwise_kernel,0.83,6.01,0.58,5.71,100,15.31,91.75
elementwise_kernel,1.08,5.55,0.56,6.08,100,15.93,90.52
CatArrayBatchedCopy,11.96,7.79,0.62,73.94,100,16.64,92.04
kernel,11.70,6.55,3.70,15.77,18.75,90.99,61.52
Kernel,2.27,6.91,3.71,1.61,31.25,0,63.46
Kernel,13.83,21.05,3.60,11.90,50,15.84,75.59
kernel,11.91,6.66,3.76,16.31,18.75,90.99,59.97
kernel,11.43,6.31,3.61,16.18,18.75,90.98,59.22
Kernel,2.31,6.69,3.79,1.61,31.25,0,59.59
Kernel,2.30,7.11,3.78,1.53,31.25,0,64.55
Kernel,10.64,15.98,3.61,9.18,50,3.80,73.31
Kernel,2.35,7.14,3.84,1.53,31.25,0,63.51
kernel,11.81,6.54,3.73,16.03,18.75,90.99,59.46
kernel,11.79,6.80,3.72,16.95,18.75,90.98,63.45
Kernel,4.60,6.95,3.71,6.15,37.50,0,63.77
Kernel,10.10,9.34,0.17,6.29,25,56.88,100.16
Kernel,17.68,18.98,0.11,20.05,50,2.05,100.00
Kernel,7.91,11.05,2.52,6.32,25,0,79.74
Kernel,9.93,9.18,0.31,6.20,25,56.88,97.54
Kernel,10.28,9.50,0.17,6.16,25,56.88,97.92
Kernel,17.83,19.50,0.23,18.25,50,5.60,98.77
Kernel,16.54,18.38,0.35,18.77,50,8.23,99.51
Kernel,7.44,10.53,1.58,6.09,25,0,86.19
Kernel,17.91,19.65,0.26,18.59,50,6.13,99.71
Kernel,9.67,8.94,0.16,6.12,25,56.80,97.80
Kernel,10.01,9.26,0.17,6.25,25,56.88,100.62
Kernel,15.77,13.37,0.59,19.94,75,10.61,98.02
unrolled_elementwise_kernel,62.30,45.55,45.55,88.20,100,37.69,46.70
reduce_kernel,10.92,81.60,81.60,97.68,100,0,14.80
vectorized_elementwise_kernel,0.01,8.88,0.04,5.57,100,33.33,100.65
vectorized_elementwise_kernel,11.59,86.32,86.32,83.22,100,43.48,52.22
unrolled_elementwise_kernel,61.81,57.12,57.12,90.51,100,35.94,41.33
elementwise_kernel,11.50,36.01,4.22,39.09,100,38.38,90.19
elementwise_kernel,10.69,49.55,3.92,40.10,100,3.40,91.60
vectorized_elementwise_kernel,4.91,12.54,0.03,41.06,100,0,100.20
indexFuncLargeIndex,29.65,10.37,6.27,43.85,100,10.71,59.74
vectorized_elementwise_kernel,5.53,12.58,0.03,42.67,100,0,99.60
vectorized_elementwise_kernel,5.09,11.24,0.03,40.80,100,0,99.61
indexFuncLargeIndex,31.89,11.15,3.85,46.10,100,10.71,74.09
vectorized_elementwise_kernel,0.01,11.37,0.04,5.70,100,0,99.60
vectorized_elementwise_kernel,0.00,9.44,0.04,4.96,100,0,100.51
vectorized_elementwise_kernel,0.00,9.66,0.03,4.83,100,0,100.95
vectorized_elementwise_kernel,0.00,10.10,0.04,4.01,100,0,99.58
elementwise_kernel,0.01,9.08,0.12,6.09,100,8.33,99.16
elementwise_kernel,1.54,8.33,0.10,6.29,100,25,99.37
vectorized_elementwise_kernel,0.64,10.21,2.30,6.25,100,0,80.01
softmax_warp_backward,0.60,9.31,2.11,5.31,100,0,79.87
unrolled_elementwise_kernel,1.05,5.97,0.79,5.84,100,15.65,88.24
unrolled_elementwise_kernel,0.01,7.57,0.15,5.81,100,0,97.92
vectorized_elementwise_kernel,0.01,9.55,0.06,5.90,100,0,99.29
softmax_warp_backward,0.01,9.10,0.05,5.13,100,16.33,100.29
unrolled_elementwise_kernel,0.01,7.77,0.18,5.67,100,16.67,98.11
vectorized_elementwise_kernel,0.42,11.08,0.03,7.51,100,0,99.01
_scatter_gather_elementwise_kernel,0.02,5.52,0.21,6.60,100,0,95.68
vectorized_elementwise_kernel,0.57,9.92,1.18,7.00,100,33.33,90.31
Kernel,6.24,9.31,5.13,6.28,25,0,68.83
Kernel,9.95,13.70,2.80,6.19,25,0,75.74
vectorized_elementwise_kernel,6.27,14.88,14.88,35.10,100,0,49.55
unrolled_elementwise_kernel,11.40,9.40,7.65,23.94,100,40,57.13
rmsnorm_bwd_tuned_kernel,6.66,47.22,8.71,19.34,31.25,25.66,86.79
rmsnorm_bwd_finalize_tuned_kernel,6.90,24.11,24.11,47.88,100,0,15.46
vectorized_elementwise_kernel,6.32,15.07,15.07,37.32,100,33.33,50.36
unrolled_elementwise_kernel,0.10,5.66,0.22,6.72,100,40,95.30
vectorized_elementwise_kernel,6.66,13.98,11.86,39.20,100,0,55.77
Kernel,13.03,27.75,11.27,6.19,6.25,0,45.86
splitKreduce_kernel,13.77,16.22,13.77,44.41,100,0,37.71
Kernel,13.19,28.08,4.71,6.14,6.25,0,82.26
flash_bwd_dot_do_o_kernel,0.84,7.17,2.55,12.65,62.50,49.17,80.12
flash_bwd_dq_dk_dv_loop_seqk_parallel_kernel,1.52,2.37,1.25,12.33,12.50,1.66,66.78
flash_bwd_convert_dq_kernel,0.89,5.94,2.41,12.75,62.50,0.97,70.11
reduce_kernel,1.74,5.73,1.47,6.75,56.25,28.89,79.95
reduce_kernel,1.73,5.68,1.47,6.05,56.25,26.19,79.76
fused_rope_backward,6.67,5.36,0.92,10.39,100,81.58,85.30
fused_rope_backward,8.03,5.96,1.68,12.00,100,71.43,76.00
rmsnorm_bwd_general_kernel,1.48,6.80,0.85,6.65,100,18.24,87.03
rmsnorm_bwd_finalize_general_kernel,0.06,6.46,0.22,6.29,100,0,96.27
unrolled_elementwise_kernel,0.01,9.59,0.27,6.53,100,40,97.52
rmsnorm_bwd_general_kernel,6.08,8.41,3.27,11.57,100,20.86,72.07
rmsnorm_bwd_finalize_general_kernel,0.06,3.03,0.36,6.40,100,0,89.74
unrolled_elementwise_kernel,0.01,9.81,0.28,5.59,100,40,97.27
CatArrayBatchedCopy,18.66,7.97,2.10,70.85,100,22.63,78.01
Kernel,17.22,28.99,11.03,6.30,25,0,63.12
Kernel,15.42,28.18,4.43,9.13,18.75,0,86.92
rmsnorm_bwd_tuned_kernel,6.64,46.32,8.69,19.69,31.25,25.85,87.15
rmsnorm_bwd_finalize_tuned_kernel,6.58,22.97,22.97,49.41,100,0,15.05
vectorized_elementwise_kernel,6.38,15.16,15.16,37.30,100,33.33,51.24
unrolled_elementwise_kernel,0.10,5.71,0.22,6.61,100,40,96.34
vectorized_elementwise_kernel,6.65,14.42,11.92,39.00,100,0,57.19
vectorized_elementwise_kernel,0.79,10.78,0.03,6.15,100,0,100.76
elementwise_kernel,22.43,12.78,5.63,45.43,100,14.81,70.07
elementwise_kernel,23.44,10.16,0.77,45.46,100,36.35,94.43
reduce_kernel,1.19,3.67,2.73,24.86,100,0.72,53.13
indexSelectLargeIndex,26.38,8.11,3.77,45.79,100,32.37,66.51
vectorized_elementwise_kernel,4.89,12.09,0.03,37.21,100,0,100.56
indexSelectLargeIndex,25.62,7.99,3.61,45.16,100,32.55,69.20
kernel,1.42,7.59,2.34,6.33,18.75,37.65,71.76
Kernel,2.67,6.92,2.18,6.27,25,0,82.46
splitKreduce_kernel,0.12,7.96,0.15,12.23,100,0,99.89
Kernel,5.32,10.37,4.44,6.00,25,0,82.75
splitKreduce_kernel,1.23,8.40,4.38,22.75,100,0,61.21
kernel,1.39,7.61,2.28,6.07,18.75,37.65,73.60
kernel,1.39,7.58,2.28,6.04,18.75,37.65,73.90
Kernel,2.69,7.07,2.31,6.04,25,0,81.67
splitKreduce_kernel,0.13,7.37,0.34,15.12,100,0,95.54
Kernel,2.65,7.05,2.39,6.65,25,0,81.13
splitKreduce_kernel,0.16,7.45,0.60,19.92,100,0,91.48
Kernel,5.41,9.38,3.55,6.54,25,0,83.45
splitKreduce_kernel,0.76,7.58,2.59,19.00,100,0,69.13
Kernel,2.67,7.04,2.31,6.22,25,0,82.14
splitKreduce_kernel,0.14,7.90,0.42,17.39,100,0,94.52
kernel,1.44,7.90,2.37,6.35,18.75,37.65,72.66
kernel,1.44,7.87,2.37,6.35,18.75,37.65,73.73
Kernel,2.65,7.42,2.58,6.52,25,0,80.73
splitKreduce_kernel,0.30,7.52,0.97,21.45,100,0,86.89
Kernel,6.76,6.31,0.17,6.21,25,57.26,96.25
Kernel,9.61,10.32,0.13,9.70,50,0.55,99.84
Kernel,10.16,17.38,2.26,9.84,50,4.31,88.26
Kernel,6.87,6.56,0.17,6.34,25,57.19,99.58
Kernel,6.76,6.30,0.17,6.20,25,57.14,97.63
Kernel,9.23,10.09,0.24,8.55,50,1.51,98.38
Kernel,9.32,10.33,0.38,9.40,50,2.22,96.14
Kernel,10.71,17.27,1.44,10.18,50,3.97,90.40
Kernel,9.36,10.27,0.26,9.90,50,1.65,98.49
Kernel,6.60,6.30,0.17,6.16,25,57.22,99.16
Kernel,6.67,6.40,0.17,6.45,25,57.16,101.48
Kernel,9.55,10.86,0.61,9.84,50,2.86,96.09
vectorized_elementwise_kernel,0.39,9.65,0.81,5.31,100,0.10,92.20
elementwise_kernel,0.83,5.97,0.58,6.28,100,15.51,91.90
elementwise_kernel,1.09,5.67,0.56,6.18,100,15.76,92.50
CatArrayBatchedCopy,11.68,7.55,0.61,70.13,100,15.89,90.05
kernel,11.87,6.54,3.75,15.79,18.75,90.99,56.59
Kernel,2.26,6.24,3.69,1.52,31.25,0,57.09
Kernel,14.73,22.40,3.81,11.67,50,15.62,77.52
kernel,11.99,6.70,3.79,15.94,18.75,90.99,61.16
kernel,11.59,6.51,3.67,16.54,18.75,90.99,61.07
Kernel,2.37,6.91,3.87,1.62,31.25,0,61.03
Kernel,2.40,7.20,3.92,1.52,31.25,0,63.14
Kernel,10.61,15.92,3.60,9.23,50,3.54,76.25
Kernel,2.35,6.77,3.86,1.62,31.25,0,58.11
kernel,12.20,6.73,3.86,16.94,18.75,90.99,57.51
kernel,12.15,6.71,3.84,16.15,18.75,90.99,57.25
Kernel,4.60,6.70,3.70,6.36,37.50,0,63.77
Kernel,10.02,9.27,0.17,6.19,25,56.88,95.33
Kernel,17.38,18.68,0.11,19.28,50,2.05,97.41
Kernel,7.87,11.04,2.52,6.45,25,0,79.15
Kernel,9.96,9.21,0.17,6.14,25,56.88,98.05
Kernel,9.93,9.18,0.17,5.77,25,56.87,94.92
Kernel,17.17,18.79,0.22,17.86,50,5.63,97.45
Kernel,17.69,19.69,0.37,19.79,50,8.29,94.95
Kernel,7.77,11.10,1.64,6.13,25,0,85.98
Kernel,17.72,19.43,0.25,17.94,50,6.16,97.57
Kernel,9.74,9.00,0.16,6.28,25,56.73,96.84
Kernel,10.09,9.33,0.17,6.11,25,56.87,96.71
Kernel,15.50,13.12,0.58,18.08,75,10.70,96.77
unrolled_elementwise_kernel,61.90,45.00,45.00,89.63,100,37.78,45.10
unrolled_elementwise_kernel,62.28,57.46,57.46,90.48,100,35.86,44.67
elementwise_kernel,11.54,36.49,4.23,39.48,100,37.62,91.40
elementwise_kernel,10.20,48.12,3.74,40.10,100,2.85,93.40
vectorized_elementwise_kernel,5.06,12.88,0.03,36.05,100,0,99.80
indexFuncLargeIndex,29.49,10.46,6.24,45.28,100,10.71,60.33
vectorized_elementwise_kernel,5.18,12.28,0.03,41.18,100,0,98.86
vectorized_elementwise_kernel,5.44,11.96,0.03,44.72,100,0,98.97
indexFuncLargeIndex,31.20,10.93,3.76,45.19,100,10.71,73.37
vectorized_elementwise_kernel,0.01,11.12,0.03,6.39,100,0,101.47
vectorized_elementwise_kernel,0.00,10.25,0.04,4.54,100,0,99.20
vectorized_elementwise_kernel,0.00,9.99,0.04,4.28,100,0,101.05
vectorized_elementwise_kernel,0.00,10.28,0.04,4.75,100,0,100.64
elementwise_kernel,0.01,8.58,0.12,6.34,100,8.33,99.29
elementwise_kernel,1.63,8.90,0.10,6.51,100,25,100.13
vectorized_elementwise_kernel,0.67,11.02,2.43,8.64,100,0,81.58
softmax_warp_backward,0.63,9.91,2.23,5.34,100,0,79.04
unrolled_elementwise_kernel,1.01,5.85,0.76,6.30,100,15.73,89.40
unrolled_elementwise_kernel,0.01,8.22,0.16,5.88,100,0,99.44
vectorized_elementwise_kernel,0.01,9.80,0.05,6.30,100,0,101.07
softmax_warp_backward,0.01,9.57,0.05,6.91,100,16.33,100.92
unrolled_elementwise_kernel,0.01,7.26,0.16,5.91,100,13.04,96.87
vectorized_elementwise_kernel,0.44,11.64,0.04,6.13,100,0,98.09
_scatter_gather_elementwise_kernel,0.02,5.96,0.23,6.18,100,0,94.26
vectorized_elementwise_kernel,0.59,10.17,1.22,6.03,100,33.33,87.22
Kernel,6.33,9.81,5.20,6.10,25,0,68.74
Kernel,10.35,14.04,2.90,6.49,25,0,85.23
vectorized_elementwise_kernel,6.40,15.15,15.15,33.20,100,0,49.78
unrolled_elementwise_kernel,11.06,9.20,7.45,23.43,100,40,57.30
rmsnorm_bwd_tuned_kernel,6.66,47.32,8.71,19.21,31.25,26.00,84.34
rmsnorm_bwd_finalize_tuned_kernel,6.78,23.75,23.75,49.34,100,0,15.06
vectorized_elementwise_kernel,6.31,14.93,14.93,34.58,100,33.33,46.82
unrolled_elementwise_kernel,0.09,5.50,0.21,6.16,100,40,94.17
vectorized_elementwise_kernel,6.67,14.10,11.76,42.56,100,0,56.19
Kernel,12.81,27.56,11.14,6.37,6.25,0,55.68
splitKreduce_kernel,13.80,16.38,13.89,44.53,100,0,38.23
Kernel,13.58,29.18,4.84,6.32,6.25,0,80.56
flash_bwd_dot_do_o_kernel,0.77,6.61,2.33,10.99,62.50,47.40,71.62
flash_bwd_dq_dk_dv_loop_seqk_parallel_kernel,1.53,2.39,1.26,12.49,12.50,1.66,67.64
flash_bwd_convert_dq_kernel,0.92,6.26,2.50,12.00,62.50,0.97,69.82
reduce_kernel,1.71,5.76,1.44,5.86,56.25,29.23,81.67
reduce_kernel,1.72,5.77,1.46,6.31,56.25,29.15,81.36
fused_rope_backward,6.74,5.54,0.93,10.57,100,81.58,83.24
fused_rope_backward,8.29,6.29,1.73,11.42,100,71.43,75.71
rmsnorm_bwd_general_kernel,1.54,7.25,0.88,6.03,100,18.24,87.82
rmsnorm_bwd_finalize_general_kernel,0.05,6.12,0.21,5.45,100,0,96.17
unrolled_elementwise_kernel,0.01,9.90,0.28,5.81,100,40,96.96
rmsnorm_bwd_general_kernel,6.08,8.68,3.28,12.03,100,20.86,73.22
rmsnorm_bwd_finalize_general_kernel,0.06,3.03,0.36,6.19,100,0,90.27
unrolled_elementwise_kernel,0.01,8.57,0.24,7.12,100,40,96.88
CatArrayBatchedCopy,19.13,8.24,2.15,71.28,100,22.77,79.02
Kernel,17.43,29.34,11.15,6.34,25,0,71.43
Kernel,15.48,28.29,4.44,8.96,18.75,0,88.81
rmsnorm_bwd_tuned_kernel,6.51,45.59,8.49,18.99,31.25,26.04,86.37
rmsnorm_bwd_finalize_tuned_kernel,6.84,23.85,23.85,47.27,100,0,16.23
vectorized_elementwise_kernel,5.61,13.33,13.33,41.64,100,33.33,49.99
unrolled_elementwise_kernel,0.09,5.43,0.21,6.34,100,40,93.46
vectorized_elementwise_kernel,6.69,14.44,11.78,38.75,100,0,58.09
vectorized_elementwise_kernel,0.84,11.35,0.03,5.85,100,0,98.72
elementwise_kernel,22.28,12.75,5.59,44.96,100,14.59,69.62
elementwise_kernel,23.57,10.02,0.78,45.58,100,35.94,93.44
reduce_kernel,1.18,3.57,2.68,25.39,100,0.73,52.55
indexSelectLargeIndex,26.60,8.10,3.79,45.93,100,32.43,66.95
vectorized_elementwise_kernel,5.09,13.09,0.03,35.91,100,0,100.40
indexSelectLargeIndex,24.78,7.91,3.49,43.05,100,32.53,68.66
kernel,1.40,7.79,2.30,6.35,18.75,37.65,74.65
Kernel,2.64,6.96,2.33,5.85,25,0,80.24
splitKreduce_kernel,0.12,7.94,0.15,11.46,100,0,99.04
Kernel,5.13,10.17,4.29,6.06,25,0,81.01
splitKreduce_kernel,1.24,8.41,4.40,23.56,100,0,58.75
kernel,1.38,7.80,2.27,6.29,18.75,37.65,75.11
kernel,1.40,7.79,2.29,6.16,18.75,37.65,74.15
Kernel,2.62,7.07,2.25,6.12,25,0,82.64
splitKreduce_kernel,0.13,7.59,0.35,14.74,100,0,95.50
Kernel,2.64,7.14,2.38,6.24,25,0,81.27
splitKreduce_kernel,0.17,7.70,0.61,19.93,100,0,92.41
Kernel,5.20,8.92,3.42,6.22,25,0,79.75
splitKreduce_kernel,0.82,8.30,2.82,22.26,100,0,69.36
Kernel,2.75,7.26,2.36,6.27,25,0,80.77
splitKreduce_kernel,0.14,7.74,0.41,16.58,100,0,93.40
kernel,1.47,8.08,2.42,6.34,18.75,37.65,72.44
kernel,1.44,7.94,2.37,6.15,18.75,37.65,74.01
Kernel,2.68,7.63,2.62,6.08,25,0,81.51
splitKreduce_kernel,0.29,7.48,0.97,23.02,100,0,86.89
Kernel,6.92,6.47,0.17,6.43,25,57.26,95.07
Kernel,10.03,10.78,0.13,9.17,50,0.46,97.04
Kernel,10.44,17.88,2.31,8.89,50,3.65,87.98
Kernel,6.65,6.28,0.17,6.47,25,57.15,97.66
Kernel,7.00,6.67,0.17,6.17,25,57.24,97.92
Kernel,9.86,10.78,0.25,9.20,50,1.27,97.07
Kernel,9.38,10.40,0.38,10.51,50,1.87,97.15
Kernel,10.48,16.88,1.40,8.83,50,3.36,91.00
Kernel,9.62,10.54,0.27,8.72,50,1.39,96.91
Kernel,6.57,6.17,0.16,5.80,25,57.10,95.86
Kernel,6.93,6.54,0.17,6.13,25,57.16,97.43
Kernel,9.63,10.95,0.61,8.64,50,2.42,96.11
vectorized_elementwise_kernel,0.39,9.81,0.82,5.65,100,0.10,91.90
elementwise_kernel,0.82,5.94,0.58,6.16,100,15.24,91.14
elementwise_kernel,1.08,5.63,0.56,5.84,100,15.75,91.18
CatArrayBatchedCopy,12.38,8.17,0.64,86.50,100,16.26,92.81
kernel,12.31,6.94,3.89,17.16,18.75,90.99,61.00
Kernel,2.39,6.61,3.90,1.62,31.25,0,57.66
Kernel,14.55,22.14,3.77,12.07,50,14.96,73.61
kernel,12.09,6.67,3.82,16.81,18.75,90.99,58.10
kernel,11.68,6.54,3.68,16.02,18.75,90.99,59.40
Kernel,2.36,7.09,3.87,1.61,31.25,0,61.48
Kernel,2.35,7.25,3.85,1.65,31.25,0,62.82
Kernel,10.70,16.06,3.63,8.94,50,3.54,74.55
Kernel,2.31,6.96,3.78,1.60,31.25,0,61.79
kernel,12.05,6.65,3.80,15.47,18.75,90.99,58.38
kernel,11.79,6.50,3.73,16.49,18.75,90.99,59.13
Kernel,4.84,7.06,3.89,5.90,37.50,0,62.89
Kernel,9.63,8.90,0.16,6.33,25,56.88,98.57
Kernel,17.42,18.70,0.11,19.85,50,1.97,100.71
Kernel,7.97,11.11,2.54,6.73,25,0,80.95
Kernel,9.85,9.11,0.16,6.24,25,56.88,99.33
Kernel,10.22,9.45,0.17,6.22,25,56.87,98.85
Kernel,17.27,18.89,0.23,19.16,50,5.38,99.00
Kernel,17.96,19.99,0.37,19.05,50,7.91,100.21
Kernel,8.13,11.57,1.71,6.22,25,0,86.82
Kernel,18.10,19.85,0.26,20.70,50,5.89,99.84
Kernel,10.10,9.34,0.17,6.18,25,56.76,98.55
Kernel,9.47,8.76,0.16,6.09,25,56.87,97.51
Kernel,15.91,13.48,0.60,19.36,75,10.21,97.74
unrolled_elementwise_kernel,61.04,44.31,44.31,88.40,100,37.84,45.63
unrolled_elementwise_kernel,62.31,57.71,57.71,90.51,100,35.84,46.46
reduce_kernel,10.67,83.36,83.36,97.85,100,0,10.94
vectorized_elementwise_kernel,0.01,9.80,0.04,5.62,100,33.33,99.35
vectorized_elementwise_kernel,11.60,87.09,87.09,84.10,100,43.26,51.52
elementwise_kernel,11.66,36.74,4.28,39.79,100,37.33,92.03
elementwise_kernel,10.54,50.23,3.87,40.44,100,2.85,94.59
vectorized_elementwise_kernel,4.88,12.42,0.03,38.76,100,0,99.95
indexFuncLargeIndex,28.94,10.10,6.14,45.42,100,10.71,59.38
vectorized_elementwise_kernel,5.35,12.73,0.03,39.25,100,0,99.74
vectorized_elementwise_kernel,5.40,12.08,0.03,39.49,100,0,99.72
indexFuncLargeIndex,31.28,10.80,3.77,47.06,100,10.71,71.72
vectorized_elementwise_kernel,0.01,10.86,0.03,6.77,100,0,99.54
vectorized_elementwise_kernel,0.00,9.68,0.04,4.38,100,0,98.33
vectorized_elementwise_kernel,0.00,9.80,0.03,4.40,100,0,101.23
vectorized_elementwise_kernel,0.00,9.66,0.03,4.78,100,0,101.34
elementwise_kernel,0.01,9.27,0.12,5.23,100,8.33,99.93
elementwise_kernel,1.61,8.56,0.10,6.10,100,25,98.57
vectorized_elementwise_kernel,0.63,10.14,2.29,5.39,100,0,80.28
softmax_warp_backward,0.66,10.18,2.32,5.62,100,0,78.55
unrolled_elementwise_kernel,1.06,5.95,0.80,6.31,100,15.57,87.06
unrolled_elementwise_kernel,0.01,8.03,0.16,5.86,100,0,97.23
vectorized_elementwise_kernel,0.01,9.06,0.05,7.34,100,0,99.30
softmax_warp_backward,0.01,9.27,0.05,6.64,100,13.04,100.35
unrolled_elementwise_kernel,0.01,7.41,0.17,6.31,100,16.67,96.17
vectorized_elementwise_kernel,0.44,11.62,0.03,5.51,100,0,99.46
_scatter_gather_elementwise_kernel,0.02,5.94,0.22,6.55,100,0,97.74
vectorized_elementwise_kernel,0.60,10.45,1.25,6.10,100,33.33,88.42
Kernel,6.15,8.96,5.06,6.20,25,0,66.43
Kernel,10.52,14.35,2.95,6.13,25,0,91.75
vectorized_elementwise_kernel,6.27,14.92,14.92,38.66,100,0,50.49
unrolled_elementwise_kernel,11.48,9.47,7.73,23.53,100,40,56.82
rmsnorm_bwd_tuned_kernel,6.30,44.65,8.22,19.43,31.25,26.11,85.86
rmsnorm_bwd_finalize_tuned_kernel,6.57,22.94,22.94,49.70,100,0,15.38
vectorized_elementwise_kernel,6.39,15.20,15.20,36.92,100,33.33,49.63
unrolled_elementwise_kernel,0.09,5.43,0.21,6.04,100,40,95.82
